customerID,Churn_Probability,Risk_Category
4896-CPRPF,3.0,Low Risk
1871-MOWRM,46.0,Medium Risk
9714-EDSUC,51.0,Medium Risk
2027-OAQQC,98.0,High Risk
0282-NVSJS,20.0,Low Risk
9090-SGQXL,95.0,High Risk
6595-YGXIT,96.0,High Risk
7353-YOWFP,4.0,Low Risk
9835-ZIITK,94.0,High Risk
8008-ESFLK,0.0,Low Risk
7537-CBQUZ,0.0,Low Risk
1555-DJEQW,91.0,High Risk
5649-TJHOV,56.99999999999999,Medium Risk
0519-XUZJU,85.0,High Risk
3363-EWLGO,15.0,Low Risk
4750-UKWJK,2.0,Low Risk
6338-AVWCY,98.0,High Risk
1689-YQBYY,64.0,High Risk
4487-ZYJZK,1.0,Low Risk
2959-FENLU,49.0,Medium Risk
0708-LGSMF,21.0,Low Risk
9253-QXKBE,96.0,High Risk
7634-HLQJR,1.0,Low Risk
0487-RPVUM,0.0,Low Risk
4079-ULGFR,19.0,Low Risk
2516-XSJKX,0.0,Low Risk
0057-QBUQH,6.0,Low Risk
9445-SZLCH,94.0,High Risk
6599-SFQVE,43.0,Medium Risk
8331-ZXFOE,1.0,Low Risk
4003-FUSHP,10.0,Low Risk
0356-ERHVT,36.0,Medium Risk
7325-ENZFI,1.0,Low Risk
4884-ZTHVF,61.0,High Risk
3920-HIHMQ,9.0,Low Risk
3055-OYMSE,19.0,Low Risk
0613-WUXUM,1.0,Low Risk
7568-PODML,82.0,High Risk
4458-KVRBJ,1.0,Low Risk
5349-IECLD,81.0,High Risk
1397-XKKWR,5.0,Low Risk
3945-GFWQL,42.0,Medium Risk
8097-OMULG,1.0,Low Risk
6013-BHCAW,0.0,Low Risk
0401-WDBXM,0.0,Low Risk
3387-PLKUI,18.0,Low Risk
6096-EGVTU,1.0,Low Risk
3797-VTIDR,86.0,High Risk
5081-NWSUP,6.0,Low Risk
2580-ATZSQ,0.0,Low Risk
8085-MSNLK,0.0,Low Risk
9691-HKOVS,0.0,Low Risk
9881-VCZEP,11.0,Low Risk
9526-BIHHD,39.0,Medium Risk
8757-TFHHJ,32.0,Medium Risk
4523-WXCEF,95.0,High Risk
1468-DEFNC,0.0,Low Risk
5119-KEPFY,3.0,Low Risk
8364-TRMMK,62.0,High Risk
0916-KNFAJ,0.0,Low Risk
8319-QBEHW,6.0,Low Risk
3063-QFSZL,78.0,High Risk
8775-LHDJH,90.0,High Risk
9625-QNLUX,0.0,Low Risk
3097-NQYSN,90.0,High Risk
4024-CSNBY,0.0,Low Risk
7110-BDTWG,0.0,Low Risk
7493-GVFIO,1.0,Low Risk
0690-SRQID,26.0,Low Risk
9605-WGJVW,87.0,High Risk
9114-DPSIA,0.0,Low Risk
4700-UBQMV,8.0,Low Risk
7711-GQBZC,1.0,Low Risk
3565-UNOCC,88.0,High Risk
4627-MIHJH,0.0,Low Risk
9795-NREXC,0.0,Low Risk
8573-CGOCC,10.0,Low Risk
7356-AYNJP,9.0,Low Risk
9249-FXSCK,77.0,High Risk
5493-SDRDQ,97.0,High Risk
6286-SUUWT,34.0,Medium Risk
4819-HJPIW,8.0,Low Risk
8654-DHAOW,36.0,Medium Risk
5438-QMDDL,6.0,Low Risk
9812-GHVRI,30.0,Medium Risk
5553-AOINX,0.0,Low Risk
1228-ZLNBX,25.0,Low Risk
4226-KKDON,11.0,Low Risk
3831-YCPUO,0.0,Low Risk
7445-WMRBW,1.0,Low Risk
3308-DGHKL,1.0,Low Risk
9924-JPRMC,1.0,Low Risk
0080-EMYVY,6.0,Low Risk
6218-KNUBD,9.0,Low Risk
7337-CINUD,2.0,Low Risk
7609-NRNCA,2.0,Low Risk
0623-EJQEG,1.0,Low Risk
7153-CHRBV,1.0,Low Risk
0871-URUWO,99.0,High Risk
9190-MFJLN,85.0,High Risk
6198-PNNSZ,0.0,Low Risk
3317-VLGQT,52.0,Medium Risk
4132-POCZS,41.0,Medium Risk
5614-DNZCE,0.0,Low Risk
1095-JUDTC,89.0,High Risk
3896-RCYYE,9.0,Low Risk
9638-JIQYA,71.0,High Risk
3258-SANFR,32.0,Medium Risk
3726-TBHQT,0.0,Low Risk
3190-ITQXP,1.0,Low Risk
0870-VEMYL,28.999999999999996,Low Risk
4833-QTJNO,2.0,Low Risk
3039-MJSLN,14.000000000000002,Low Risk
0178-CIIKR,23.0,Low Risk
5385-SUIRI,98.0,High Risk
3982-XWFZQ,30.0,Medium Risk
5774-QPLTF,3.0,Low Risk
2322-VCZHZ,6.0,Low Risk
5010-IPEAQ,0.0,Low Risk
4009-ALQFH,98.0,High Risk
6383-ZTSIW,14.000000000000002,Low Risk
8990-YOZLV,0.0,Low Risk
3069-SSVSN,21.0,Low Risk
5222-IMUKT,3.0,Low Risk
3627-FCRDW,56.99999999999999,Medium Risk
7562-GSUHK,96.0,High Risk
6685-XSHHU,1.0,Low Risk
8901-UPRHR,0.0,Low Risk
4903-UYAVB,33.0,Medium Risk
0118-JPNOY,21.0,Low Risk
6776-TLWOI,21.0,Low Risk
3845-FXCYS,35.0,Medium Risk
5857-XRECV,10.0,Low Risk
0725-CXOTM,1.0,Low Risk
4343-EJVQB,28.000000000000004,Low Risk
9000-PLFUZ,0.0,Low Risk
3427-GGZZI,76.0,High Risk
7779-ORAEL,1.0,Low Risk
0644-OQMDK,67.0,High Risk
4077-CROMM,98.0,High Risk
3154-CFSZG,1.0,Low Risk
2868-MZAGQ,94.0,High Risk
4847-QNOKA,59.0,Medium Risk
2220-IAHLS,19.0,Low Risk
1658-XUHBX,6.0,Low Risk
6379-RXJRQ,70.0,High Risk
2378-HTWFW,33.0,Medium Risk
8650-RHRKE,66.0,High Risk
4377-VDHYI,1.0,Low Risk
0475-RIJEP,53.0,Medium Risk
1260-TTRXI,55.00000000000001,Medium Risk
3719-TDVQB,7.000000000000001,Low Risk
6328-ZPBGN,99.0,High Risk
0201-MIBOL,8.0,Low Risk
4937-QPZPO,1.0,Low Risk
2925-VDZHY,0.0,Low Risk
6981-TDRFT,3.0,Low Risk
3413-CSSTH,8.0,Low Risk
8033-VCZGH,0.0,Low Risk
4789-KWMXN,96.0,High Risk
0224-NIJLP,1.0,Low Risk
7542-CYDDM,5.0,Low Risk
4718-WXBGI,0.0,Low Risk
2867-UIMSS,93.0,High Risk
8495-PRWFH,21.0,Low Risk
0439-IFYUN,50.0,Medium Risk
5716-LIBJC,9.0,Low Risk
2868-LLSKM,5.0,Low Risk
8111-RKSPX,77.0,High Risk
2988-QRAJY,0.0,Low Risk
1585-MQSSU,31.0,Medium Risk
0071-NDAFP,3.0,Low Risk
2856-NNASM,97.0,High Risk
7328-ZJAJO,1.0,Low Risk
6458-CYIDZ,16.0,Low Risk
8559-CIZFV,94.0,High Risk
1090-PYKCI,0.0,Low Risk
3058-WQDRE,32.0,Medium Risk
7547-EKNFS,99.0,High Risk
2279-AXJJK,22.0,Low Risk
6769-DYBQN,96.0,High Risk
0909-SELIE,0.0,Low Risk
3417-TSCIC,5.0,Low Risk
1042-HFUCW,7.000000000000001,Low Risk
4439-JMPMT,75.0,High Risk
6537-OTKMY,26.0,Low Risk
8999-EXMNO,1.0,Low Risk
6725-TPKJO,1.0,Low Risk
2446-BEGGB,93.0,High Risk
7162-WPHPM,0.0,Low Risk
1599-MMYRQ,1.0,Low Risk
8821-KVZKQ,0.0,Low Risk
1496-GGSUK,86.0,High Risk
6434-TTGJP,1.0,Low Risk
0042-JVWOJ,2.0,Low Risk
0130-SXOUN,1.0,Low Risk
2575-GFSOE,60.0,Medium Risk
2330-PQGDQ,4.0,Low Risk
1452-UZOSF,0.0,Low Risk
2097-YVPKN,10.0,Low Risk
2842-JTCCU,72.0,High Risk
8597-CTXVJ,0.0,Low Risk
6631-HMANX,0.0,Low Risk
9962-BFPDU,59.0,Medium Risk
3296-SILRA,94.0,High Risk
9681-OXGVC,94.0,High Risk
6394-HHHZM,14.000000000000002,Low Risk
5995-LFTLE,2.0,Low Risk
5180-UCIIQ,85.0,High Risk
1932-UEDCX,3.0,Low Risk
7153-OANIO,92.0,High Risk
5188-HGMLP,17.0,Low Risk
0665-XHDJU,0.0,Low Risk
6521-YYTYI,90.0,High Risk
8878-HMWBV,79.0,High Risk
8265-HKSOW,0.0,Low Risk
3544-FBCAS,0.0,Low Risk
5331-RGMTT,1.0,Low Risk
4759-PXTAN,7.000000000000001,Low Risk
7054-DMVAS,1.0,Low Risk
3428-MMGUB,7.000000000000001,Low Risk
6549-BTYPG,0.0,Low Risk
7823-JSOAG,72.0,High Risk
3705-RHRFR,0.0,Low Risk
9374-YOLBJ,20.0,Low Risk
9074-KGVOX,2.0,Low Risk
6128-DAFVY,11.0,Low Risk
9933-QRGTX,0.0,Low Risk
4476-OSWTN,1.0,Low Risk
3751-KTZEL,69.0,High Risk
1977-STDKI,79.0,High Risk
5066-GFJMM,32.0,Medium Risk
2661-GKBTK,0.0,Low Risk
0458-HEUZG,2.0,Low Risk
7268-WNTCP,0.0,Low Risk
0824-VWDPO,0.0,Low Risk
8409-WQJUX,3.0,Low Risk
2578-JQPHZ,0.0,Low Risk
3278-FSIXX,61.0,High Risk
5813-UECBU,82.0,High Risk
0328-GRPMV,87.0,High Risk
9746-UGFAC,3.0,Low Risk
2946-KIQSP,15.0,Low Risk
0625-AFOHS,1.0,Low Risk
6726-WEXXK,6.0,Low Risk
4636-OLWOE,4.0,Low Risk
4342-HENTK,72.0,High Risk
4685-ERGHK,9.0,Low Risk
0885-HMGPY,0.0,Low Risk
5003-OKNNK,3.0,Low Risk
4195-SMMNX,12.0,Low Risk
7208-PSIHR,0.0,Low Risk
4012-ZTHBR,31.0,Medium Risk
0489-WMEMG,16.0,Low Risk
7435-ZNUYY,4.0,Low Risk
1354-YZFNB,1.0,Low Risk
6956-SMUCM,78.0,High Risk
2985-FMWYF,13.0,Low Risk
2812-ENYMO,3.0,Low Risk
2717-HVIZY,11.0,Low Risk
3223-WZWJM,65.0,High Risk
3422-GALYP,85.0,High Risk
9053-JZFKV,95.0,High Risk
2530-ENDWQ,77.0,High Risk
2890-WFBHU,0.0,Low Risk
0327-WFZSY,1.0,Low Risk
7977-HXJKU,1.0,Low Risk
6615-ZGEDR,17.0,Low Risk
7033-CLAMM,1.0,Low Risk
4023-RTIQM,1.0,Low Risk
0864-FVJNJ,0.0,Low Risk
7356-IWLFW,15.0,Low Risk
9541-PWTWO,1.0,Low Risk
3967-VQOGC,0.0,Low Risk
7872-RDDLZ,2.0,Low Risk
9250-WYPLL,76.0,High Risk
6308-CQRBU,0.0,Low Risk
2754-XBHTB,68.0,High Risk
1597-LHYNC,95.0,High Risk
0186-CAERR,0.0,Low Risk
3043-SUDUA,4.0,Low Risk
5442-BHQNG,69.0,High Risk
2169-RRLFW,0.0,Low Risk
5872-OEQNH,1.0,Low Risk
3162-KKZXO,1.0,Low Risk
7055-VKGDA,99.0,High Risk
0754-UKWQP,86.0,High Risk
8873-GLDMH,56.99999999999999,Medium Risk
5696-JVVQY,0.0,Low Risk
8946-BFWSG,1.0,Low Risk
7493-TPUWZ,93.0,High Risk
0547-HURJB,11.0,Low Risk
8904-OPDCK,27.0,Low Risk
8845-LWKGE,3.0,Low Risk
1577-HKTFG,18.0,Low Risk
8752-STIVR,83.0,High Risk
0691-NIKRI,28.999999999999996,Low Risk
5022-JNQEQ,63.0,High Risk
4558-FANTW,87.0,High Risk
3249-VHRIP,0.0,Low Risk
3736-BLEPA,2.0,Low Risk
4701-LKOZD,0.0,Low Risk
6603-QWSPR,0.0,Low Risk
9921-QFQUL,5.0,Low Risk
1929-ZCBHE,2.0,Low Risk
4378-MYPGO,0.0,Low Risk
8651-ENBZX,98.0,High Risk
4129-LYCOI,0.0,Low Risk
7798-JVXYM,33.0,Medium Risk
8647-SDTWQ,19.0,Low Risk
2696-ECXKC,1.0,Low Risk
2081-KJSQF,57.99999999999999,Medium Risk
7623-TRNQN,59.0,Medium Risk
3323-CPBWR,7.000000000000001,Low Risk
9330-IJWIO,99.0,High Risk
3384-CTMSF,68.0,High Risk
0902-RFHOF,1.0,Low Risk
9286-DOJGF,56.00000000000001,Medium Risk
6048-QBXKL,63.0,High Risk
9661-MHUMO,64.0,High Risk
7718-RXDGG,44.0,Medium Risk
1025-FALIX,19.0,Low Risk
3451-VAWLI,1.0,Low Risk
3407-QGWLG,18.0,Low Risk
1842-EZJMK,78.0,High Risk
2347-WKKAE,1.0,Low Risk
8735-DCXNF,18.0,Low Risk
3214-IYUUQ,0.0,Low Risk
1936-UAFEH,0.0,Low Risk
3587-PMCOY,24.0,Low Risk
8079-XRJRS,92.0,High Risk
1027-LKKQQ,0.0,Low Risk
7148-XZPHA,19.0,Low Risk
8073-IJDCM,56.00000000000001,Medium Risk
5309-TAIKL,20.0,Low Risk
6856-RAURS,63.0,High Risk
8778-LMWTJ,49.0,Medium Risk
9717-IOAAF,8.0,Low Risk
8884-ADFVN,99.0,High Risk
2845-KDHVX,0.0,Low Risk
0848-SOMKO,0.0,Low Risk
2720-WGKHP,100.0,High Risk
6734-FQAJX,0.0,Low Risk
2869-ADAWR,92.0,High Risk
1535-VTJOQ,4.0,Low Risk
6368-TZZDT,1.0,Low Risk
0943-ZQPXH,1.0,Low Risk
1293-BSEUN,0.0,Low Risk
9894-EZEWG,85.0,High Risk
1302-TPUBN,1.0,Low Risk
7851-FLGGQ,71.0,High Risk
0637-UBJRP,97.0,High Risk
0940-OUQEC,68.0,High Risk
2378-VTKDH,0.0,Low Risk
0927-CNGRH,31.0,Medium Risk
8608-OZTLB,1.0,Low Risk
2335-GSODA,2.0,Low Risk
1952-DVVSW,3.0,Low Risk
0702-PGIBZ,88.0,High Risk
6656-GULJQ,0.0,Low Risk
9853-JFZDU,13.0,Low Risk
1963-VAUKV,47.0,Medium Risk
3777-XROBG,1.0,Low Risk
6994-FGRHH,0.0,Low Risk
4000-VGMQP,1.0,Low Risk
3999-WRNGR,2.0,Low Risk
3466-RITXD,4.0,Low Risk
2680-XKKNJ,3.0,Low Risk
3058-HJCUY,96.0,High Risk
2974-GGUXS,4.0,Low Risk
7994-XIRTR,2.0,Low Risk
3259-FDWOY,94.0,High Risk
2101-RANCD,49.0,Medium Risk
7921-BEPCI,0.0,Low Risk
0807-ZABDG,39.0,Medium Risk
8510-TMWYB,2.0,Low Risk
3258-ZKPAI,0.0,Low Risk
1428-IEDPR,1.0,Low Risk
5298-GSTLM,54.0,Medium Risk
4450-YOOHP,4.0,Low Risk
6728-CZFEI,10.0,Low Risk
5748-RNCJT,99.0,High Risk
3653-NCRDJ,2.0,Low Risk
6121-TNHBO,0.0,Low Risk
5119-NZPTV,75.0,High Risk
6519-ZHPXP,0.0,Low Risk
7739-LAXOG,97.0,High Risk
3472-QPRCH,2.0,Low Risk
8224-UAXBZ,1.0,Low Risk
9610-WCESF,0.0,Low Risk
9776-CLUJA,69.0,High Risk
2486-WYVVE,2.0,Low Risk
3865-ZYKAD,2.0,Low Risk
1422-DGUBX,21.0,Low Risk
2999-AANRQ,1.0,Low Risk
8668-KNZTI,2.0,Low Risk
0480-KYJVA,0.0,Low Risk
6034-ZRYCV,69.0,High Risk
9746-YKGXB,1.0,Low Risk
3926-YZVVX,3.0,Low Risk
6000-UKLWI,1.0,Low Risk
2079-FBMZK,40.0,Medium Risk
6332-FBZRI,0.0,Low Risk
2096-XOTMO,20.0,Low Risk
3266-FTKHB,2.0,Low Risk
8221-EQDGL,1.0,Low Risk
2346-LOCWC,1.0,Low Risk
6608-QQLVK,76.0,High Risk
0298-XACET,2.0,Low Risk
7560-QJAVJ,0.0,Low Risk
2995-YWTCD,3.0,Low Risk
3551-HUAZH,80.0,High Risk
9137-UIYPG,1.0,Low Risk
2809-ZMYOQ,4.0,Low Risk
5084-OOVCJ,28.000000000000004,Low Risk
0254-WWRKD,1.0,Low Risk
7727-SHVZV,25.0,Low Risk
6302-JGYRJ,97.0,High Risk
5339-PXDVH,45.0,Medium Risk
2205-LPVGL,0.0,Low Risk
8782-NUUOL,0.0,Low Risk
3685-YLCMQ,97.0,High Risk
7601-WFVZV,18.0,Low Risk
4609-KNNWG,1.0,Low Risk
4868-AADLV,0.0,Low Risk
9529-OFXHY,30.0,Medium Risk
8634-MPHTR,85.0,High Risk
2669-QVCRG,18.0,Low Risk
2478-EEWWM,37.0,Medium Risk
9174-IHETN,6.0,Low Risk
2233-TXSIU,7.000000000000001,Low Risk
9644-UMGQA,28.999999999999996,Low Risk
3256-EZDBI,15.0,Low Risk
8761-NSOBC,92.0,High Risk
0419-YAAPX,14.000000000000002,Low Risk
8413-VONUO,55.00000000000001,Medium Risk
0872-CASZJ,1.0,Low Risk
4726-DLWQN,2.0,Low Risk
8164-OCKUJ,3.0,Low Risk
3094-JOJAI,24.0,Low Risk
9494-MRNYX,64.0,High Risk
2599-CZABP,10.0,Low Risk
7945-PRBVF,2.0,Low Risk
4544-RXFMG,11.0,Low Risk
0859-YGKFW,6.0,Low Risk
1150-FTQGN,0.0,Low Risk
9223-UCPVT,90.0,High Risk
7196-LIWRH,2.0,Low Risk
5448-VWNAM,4.0,Low Risk
1177-XZBJL,1.0,Low Risk
3518-FSTWG,0.0,Low Risk
9330-VOFSZ,0.0,Low Risk
4351-QLCSU,75.0,High Risk
0939-EREMR,16.0,Low Risk
9389-ACWBI,65.0,High Risk
5419-JPRRN,99.0,High Risk
3644-QXEHN,15.0,Low Risk
2911-IJORQ,0.0,Low Risk
5921-NGYRH,2.0,Low Risk
2100-BDNSN,44.0,Medium Risk
5998-DZLYR,0.0,Low Risk
0488-GSLFR,93.0,High Risk
9318-NKNFC,47.0,Medium Risk
3985-HOYPM,1.0,Low Risk
9728-FTTVZ,92.0,High Risk
9548-LERKT,1.0,Low Risk
6576-FBXOJ,20.0,Low Risk
4310-KEDTB,8.0,Low Risk
7254-IQWOZ,93.0,High Risk
2474-BRUCM,87.0,High Risk
4062-HBMOS,1.0,Low Risk
0742-NXBGR,90.0,High Risk
2676-ISHSF,52.0,Medium Risk
9236-NDUCW,1.0,Low Risk
4753-PADAS,0.0,Low Risk
6103-QCKFX,6.0,Low Risk
7781-EWARA,1.0,Low Risk
6110-OHIHY,77.0,High Risk
7018-FPXHH,1.0,Low Risk
5889-LFOLL,77.0,High Risk
5708-EVONK,84.0,High Risk
8708-XPXHZ,99.0,High Risk
0616-ATFGB,89.0,High Risk
0572-ZJKLT,0.0,Low Risk
5135-RDDQL,0.0,Low Risk
1353-LJWEM,12.0,Low Risk
1794-SWWKL,15.0,Low Risk
6166-YIPFO,0.0,Low Risk
7016-BPGEU,46.0,Medium Risk
6876-ADESB,77.0,High Risk
9332-GYWLO,40.0,Medium Risk
1963-SVUCV,68.0,High Risk
4184-VODJZ,0.0,Low Risk
0220-EBGCE,86.0,High Risk
1092-WPIVQ,2.0,Low Risk
7233-IOQNP,9.0,Low Risk
2834-JKOOW,2.0,Low Risk
2754-VDLTR,65.0,High Risk
2400-FEQME,3.0,Low Risk
3190-XFANI,98.0,High Risk
7551-DACSP,36.0,Medium Risk
4957-SREEC,0.0,Low Risk
7235-NXZCP,71.0,High Risk
0230-UBYPQ,1.0,Low Risk
4923-ADWXJ,6.0,Low Risk
1763-KUAAW,5.0,Low Risk
1104-TNLZA,5.0,Low Risk
5195-KPUNQ,0.0,Low Risk
0520-FDVVT,99.0,High Risk
3439-GVUSX,59.0,Medium Risk
1444-VVSGW,97.0,High Risk
5712-PTIWW,82.0,High Risk
5949-HGVJL,6.0,Low Risk
5203-XEHAX,1.0,Low Risk
1635-HDGFT,1.0,Low Risk
3315-TOTBP,41.0,Medium Risk
8050-XGRVL,1.0,Low Risk
6661-HBGWL,98.0,High Risk
1518-VOWAV,32.0,Medium Risk
9828-QHFBK,17.0,Low Risk
3908-MKIMJ,0.0,Low Risk
5012-YSPJJ,4.0,Low Risk
5909-ECHUI,71.0,High Risk
1309-BXVOQ,97.0,High Risk
6728-VOIFY,0.0,Low Risk
9317-WZPGV,91.0,High Risk
4891-NLUBA,22.0,Low Risk
2856-HYAPG,92.0,High Risk
8969-PRHFK,2.0,Low Risk
0661-KQHNK,8.0,Low Risk
8709-KRDVL,4.0,Low Risk
4488-PSYCG,19.0,Low Risk
1427-VERSM,1.0,Low Risk
9801-NOSHQ,1.0,Low Risk
6339-YPSAH,51.0,Medium Risk
3621-CEOVK,99.0,High Risk
6906-ANDWJ,72.0,High Risk
2159-TURXX,11.0,Low Risk
1548-FEHVL,0.0,Low Risk
3795-CAWEX,0.0,Low Risk
6215-NQCPY,43.0,Medium Risk
5647-URDKA,2.0,Low Risk
2229-DPMBI,2.0,Low Risk
9626-WEQRM,26.0,Low Risk
2188-SXWVT,1.0,Low Risk
6258-PVZWJ,0.0,Low Risk
1094-BKOSX,22.0,Low Risk
6969-MVBAI,68.0,High Risk
2978-XXSOG,7.000000000000001,Low Risk
2342-CKIAO,9.0,Low Risk
6953-PBDIN,1.0,Low Risk
3898-BSJYF,10.0,Low Risk
3938-YFPXD,0.0,Low Risk
7696-AMHOD,1.0,Low Risk
2453-SAFNS,1.0,Low Risk
9558-IHEZX,0.0,Low Risk
9617-UDPEU,2.0,Low Risk
6340-DACFT,1.0,Low Risk
4955-VCWBI,1.0,Low Risk
6813-GZQCG,3.0,Low Risk
7426-GSWPO,1.0,Low Risk
3389-KTRXV,2.0,Low Risk
3118-UHVVQ,0.0,Low Risk
1031-IIDEO,87.0,High Risk
5832-XKAES,69.0,High Risk
3205-MXZRA,3.0,Low Risk
4701-AHWMW,99.0,High Risk
8317-BVKSO,20.0,Low Risk
5702-KVQRD,0.0,Low Risk
0083-PIVIK,0.0,Low Risk
9210-IAHGH,39.0,Medium Risk
6169-PGNCD,0.0,Low Risk
0023-XUOPT,97.0,High Risk
4592-IWTJI,53.0,Medium Risk
4909-JOUPP,0.0,Low Risk
4657-FWVFY,1.0,Low Risk
2257-BOVXD,20.0,Low Risk
7729-JTEEC,59.0,Medium Risk
7632-MNYOY,99.0,High Risk
6518-LGAOV,97.0,High Risk
7242-QZLXF,79.0,High Risk
4576-CSAJH,14.000000000000002,Low Risk
1000-AJSLD,57.99999999999999,Medium Risk
9696-RMYBA,55.00000000000001,Medium Risk
8690-UPCZI,2.0,Low Risk
1062-LHZOD,91.0,High Risk
9770-LXDBK,15.0,Low Risk
4086-WITJG,0.0,Low Risk
8344-WFMFH,24.0,Low Risk
9600-NAXZN,99.0,High Risk
8822-KNBHV,0.0,Low Risk
8404-FYDIB,21.0,Low Risk
2791-SFVEW,18.0,Low Risk
6457-USBER,94.0,High Risk
6762-NSODU,1.0,Low Risk
4662-EKDPQ,47.0,Medium Risk
9248-OJYKK,95.0,High Risk
9888-ZCUMM,0.0,Low Risk
3398-FSHON,99.0,High Risk
3319-DWOEP,98.0,High Risk
1074-WVEVG,4.0,Low Risk
9979-RGMZT,25.0,Low Risk
6437-UDQJM,0.0,Low Risk
1226-IENZN,63.0,High Risk
2108-GLPQB,10.0,Low Risk
9259-PACGQ,87.0,High Risk
4415-IJZTP,83.0,High Risk
1465-VINDH,62.0,High Risk
5474-LAMUQ,1.0,Low Risk
3468-DRVQJ,7.000000000000001,Low Risk
1122-YJBCS,0.0,Low Risk
4990-ALDGW,2.0,Low Risk
4816-OKWNX,0.0,Low Risk
3315-IKYZQ,1.0,Low Risk
2810-FTLEM,27.0,Low Risk
4747-LCAQL,1.0,Low Risk
3411-WLRSQ,71.0,High Risk
0898-XCGTF,19.0,Low Risk
8006-PYCSW,9.0,Low Risk
8249-THVEC,3.0,Low Risk
8722-PRFDV,0.0,Low Risk
2164-SOQXL,5.0,Low Risk
4020-KIUDI,20.0,Low Risk
5850-BDWCY,15.0,Low Risk
2038-YSEZE,1.0,Low Risk
0827-ITJPH,2.0,Low Risk
8799-OXZMD,11.0,Low Risk
1925-TIBLE,81.0,High Risk
1705-GUHPV,0.0,Low Risk
4779-ZGICK,1.0,Low Risk
0048-PIHNL,3.0,Low Risk
0818-OCPZO,67.0,High Risk
3967-KXAPS,0.0,Low Risk
1447-GIQMR,93.0,High Risk
3704-IEAXF,0.0,Low Risk
6810-VCAEX,1.0,Low Risk
0674-EYYZV,80.0,High Risk
4480-MBMLB,0.0,Low Risk
1395-OFUWC,10.0,Low Risk
0822-QGCXA,32.0,Medium Risk
0872-NXJYS,75.0,High Risk
2832-KJCRD,53.0,Medium Risk
3588-WSTTJ,4.0,Low Risk
4075-WKNIU,3.0,Low Risk
5090-EMGTC,0.0,Low Risk
2346-CZYIL,1.0,Low Risk
3798-EPWRR,71.0,High Risk
6258-NGCNG,14.000000000000002,Low Risk
4186-ZBUEW,5.0,Low Risk
5274-XHAKY,0.0,Low Risk
1442-BQPVU,15.0,Low Risk
3978-YNKDD,1.0,Low Risk
4940-KHCWD,2.0,Low Risk
9412-ARGBX,88.0,High Risk
1389-CXMLU,82.0,High Risk
9589-ABEPT,0.0,Low Risk
9388-ZEYVT,2.0,Low Risk
0305-SQECB,3.0,Low Risk
7605-SNLQG,10.0,Low Risk
4670-TABXH,0.0,Low Risk
5561-NWEVX,92.0,High Risk
0064-SUDOG,2.0,Low Risk
8561-NMTBD,0.0,Low Risk
5161-XEUVX,1.0,Low Risk
8292-FRFZQ,1.0,Low Risk
8591-NXRCV,1.0,Low Risk
7895-VONWT,9.0,Low Risk
4526-RMTLL,2.0,Low Risk
6253-GNHWH,0.0,Low Risk
4566-NECEV,49.0,Medium Risk
8080-POTJR,9.0,Low Risk
6906-MPARY,1.0,Low Risk
3662-FXJFO,4.0,Low Risk
8107-RZLNV,0.0,Low Risk
0516-OOHAR,1.0,Low Risk
2027-CWDNU,24.0,Low Risk
2737-WFVYW,81.0,High Risk
9912-OMZDS,0.0,Low Risk
3733-ZEECP,24.0,Low Risk
7878-RTCZG,28.000000000000004,Low Risk
2452-MRMZF,0.0,Low Risk
2272-QAGFO,76.0,High Risk
7103-IPXPJ,2.0,Low Risk
4342-HFXWS,2.0,Low Risk
3545-CNWRG,1.0,Low Risk
1785-BPHTP,52.0,Medium Risk
4989-LIXVT,0.0,Low Risk
7315-WYOAW,56.99999999999999,Medium Risk
1173-XZPYF,33.0,Medium Risk
9850-OWRHQ,83.0,High Risk
3768-NLUBH,91.0,High Risk
8676-TRMJS,66.0,High Risk
2509-TFPJU,0.0,Low Risk
9530-GRMJG,0.0,Low Risk
6898-RBTLU,0.0,Low Risk
5481-NTDOH,0.0,Low Risk
2068-WWXQZ,2.0,Low Risk
7359-SSBJK,65.0,High Risk
2061-VVFST,10.0,Low Risk
0685-MLYYM,75.0,High Risk
0749-IRGQE,39.0,Medium Risk
2380-DAMQP,0.0,Low Risk
2256-YLYLP,0.0,Low Risk
1272-ILHFG,2.0,Low Risk
0164-XAIRP,2.0,Low Risk
5666-CYCYZ,23.0,Low Risk
4011-ARPHK,3.0,Low Risk
8182-PNAGI,27.0,Low Risk
6365-HITVU,0.0,Low Risk
7558-IMLMT,1.0,Low Risk
9488-FYQAU,0.0,Low Risk
3590-TCXTB,52.0,Medium Risk
6994-KERXL,56.00000000000001,Medium Risk
7957-RYHQD,99.0,High Risk
2180-DXNEG,98.0,High Risk
1960-UOTYM,0.0,Low Risk
2740-JFBOK,24.0,Low Risk
6500-JVEGC,0.0,Low Risk
5515-AKOAJ,97.0,High Risk
8976-OQHGT,41.0,Medium Risk
5245-VDBUR,1.0,Low Risk
6230-BSUXY,93.0,High Risk
8469-SNFFH,0.0,Low Risk
2144-ESWKO,2.0,Low Risk
1241-FPMOF,2.0,Low Risk
9928-BZVLZ,2.0,Low Risk
4114-QMKVN,1.0,Low Risk
2775-SEFEE,2.0,Low Risk
9003-CPATH,36.0,Medium Risk
1754-GKYPY,9.0,Low Risk
5294-CDGWY,96.0,High Risk
7956-XQWGU,5.0,Low Risk
1591-MQJTP,0.0,Low Risk
